name	lat	lon	amenity	shop
Teacher's	40.9872579	29.0270751	pub	
Tek Büfe 7	40.98741	29.0276167	fast_food	
Zincir	40.9871306	29.0269891	pub	
Rosa	40.9812268	29.0226592	restaurant	
ÖzVariş	40.9846181	29.0275247		supermarket
Arkaoda	40.98659	29.0265392	bar	
Köyüm Pidecisi	40.9819366	29.0229711	restaurant	
Viktor Levi Şarap Evi	40.9873504	29.0260508	restaurant	
İncir	40.9864896	29.0264985	pub	
Kahve Durağı Bahçelievler	40.9991992	28.8587095	cafe	
Havelka	40.9649076	29.0658986	restaurant	
Sheriff	40.9642222	29.0653771	pub	
Şok	40.9873158	29.0313099		supermarket
Kasap Döner	40.9833113	29.0404266	fast_food	
Şampiyon Kokoreç	40.9835688	29.040103	fast_food	
Hacıoğlu	40.9905919	29.0248543	fast_food	
Halil Lahmacun	40.9896999	29.0245378	fast_food	
Khalkedon Kalamış	40.9814605	29.0372757	restaurant	
Bow Bells Pub	40.9764021	29.0412096	pub	
Tüylüoğlu	40.9870463	29.0351994		bakery
(isimsiz)	40.9703041	29.0380379	cafe	
(isimsiz)	40.9704405	29.0381361	cafe	
(isimsiz)	40.9705776	29.0382382	cafe	
(isimsiz)	40.9707274	29.0383516	cafe	
Midpoint	40.9708902	29.038465	cafe	
Starbucks	40.9737385	29.0485311	cafe	
Tchibo	40.9620573	29.0766394	cafe	
(isimsiz)	40.9701773	29.0379385	cafe	
Çiğ Köfteci Gakgoş Usta	40.9856322	29.0371211	fast_food	
MM Migros	40.9874904	29.0353706		supermarket
(isimsiz)	38.1714142	26.7890833	restaurant	
Big Chefs Moda Teras	40.9802892	29.0257515	cafe	
Belfast	40.9865854	29.0255008	pub	
Bambi	40.9911884	29.023873	fast_food	
Chicken Last Stop	40.9911042	29.023952	restaurant	
Köfteci Ramiz	40.9904416	29.0294732	restaurant	
Simit Sarayı	40.9910149	29.0249414	cafe	bakery
Starbucks	40.9905422	29.0234634	cafe	
Sarıoğlu	40.9892874	29.0322375		bakery
Ekspres İnegöl Köftecisi	40.990307	29.0239636	restaurant	
Migros	40.9897933	29.0230787		supermarket
Şelale	40.9890527	29.024041	restaurant	
Eski	40.9891232	29.0239084	pub	
Bombacı Mülayim	40.9893782	29.0238722	fast_food	
Törek	40.9849205	29.026631	restaurant	
Cemiyet Kafe	37.8988992	41.1420052	cafe	
(isimsiz)	37.8983452	41.1449651	cafe	
(isimsiz)	37.8963012	41.145675	cafe	
(isimsiz)	37.895568	41.1460209	cafe	
Petrol Cafe	37.8721329	41.1329595	cafe	
(isimsiz)	37.8967415	41.1411412	restaurant	
Buhara Ekmek Fırını	37.897879	41.1424729		bakery
(isimsiz)	37.9041218	41.1311816	restaurant	
Life Point	37.9040222	41.1311452	cafe	
Çiğ Köfteci Sait Usta	40.9879195	29.0315988	fast_food	
Şok	40.9891937	29.0267043		supermarket
Şok	40.983703	29.0258335		supermarket
Korkmaz	36.6796803	32.6162511	restaurant	
Ilica cafe	38.3097065	26.3601591	fast_food	
Kumrucu Şevki	38.3102499	26.359075	fast_food	
Pamukkale Bread	37.9160261	29.1197718		bakery
Beltur	40.9588315	29.0715769	cafe	
Burger King	40.9533182	29.0950714	fast_food	
(isimsiz)	37.9204121	41.1436974	cafe	
Burger King	40.9557392	29.0995579	fast_food	
Popeyes	40.9556775	29.0996456	fast_food	
Etiler Marmaris	40.9929536	29.025064	fast_food	
Güllüoğlu Kadıköy	40.9926625	29.0250245		bakery
Mado	40.9936352	29.0250995	cafe	
Meşhur Kokoreççi Adem Usta	40.9949269	29.0249316	fast_food	travel_agency
Kadıköy Saray Muhallebicisi	40.9930844	29.0250697	cafe	
Simit Sarayı	40.9929009	29.0250489	cafe	bakery
Zevk Lokanta	40.9855903	29.0275689	restaurant	
It's OK	40.9807758	29.0234876	cafe	
Kadife	40.9872032	29.0268261	bar	
BİM	40.9904838	29.0321198		supermarket
Pehlivan	40.9915565	29.0313696	restaurant	
Casa di Moda	40.9815478	29.0219332	restaurant	
Lale	39.1060052	39.5481335	restaurant	
Migros	40.9784042	29.0660589		supermarket
BİM	37.8986578	41.1394324		supermarket
(isimsiz)	40.9793775	29.038801	cafe	
Bambi	40.9909156	29.0275652	fast_food	
Burger King	40.9906953	29.0298256	fast_food	
Destan Halk Lokantası	40.9908881	29.0266204	restaurant	
Kilimli Tesisleri Restaurant Cafe Beach	41.1416362	29.8722322	restaurant	
Yavuzlar Pastanesi	37.8988804	41.1303991	cafe	
(isimsiz)	37.8966927	41.1383105		bakery
Nacaroğlu Baklava	37.9025877	41.1318562	cafe	
Mara Balık Evi & Izgara	37.9024552	41.1321796	restaurant	
(isimsiz)	36.6210086	29.1330979		bakery
Deniz Market	36.4674133	29.1243802		convenience
Market	36.3586019	29.342217		convenience
A101	36.3360353	29.3004107		supermarket
Üzümlü market	36.3179555	29.4001001		convenience
Market	36.2659781	29.4024367		convenience
A101	37.8970505	41.1342898		supermarket
Cansu Market	40.8774596	29.0984044		convenience
(isimsiz)	37.8795239	28.2299895	cafe	
Yengec Restaurant	36.5763203	29.144432	restaurant	
Bardan Adam	40.9853641	29.0263161	pub	
(isimsiz)	40.7732743	30.3940354	cafe	
A101	37.8910768	41.1422367		supermarket
Baran Market	37.8983662	41.143845		convenience
Buket Lahmacun	37.9039339	41.1375582	restaurant	
(isimsiz)	37.8949961	41.1336012	cafe	
Burger King	41.0053866	39.729925	fast_food	
Cemilusta	41.0056912	39.7314669	restaurant	
Cigeristan	41.0117796	28.9493245	restaurant	
Şok	40.9698435	29.06616		supermarket
Migros	40.9729642	29.0742087		supermarket
Şölen	40.9729054	29.074449	restaurant	
Ova Ekmek & Pasta	40.9728431	29.0741871		bakery
Göçtü Restaurant	37.0982383	27.2743545	restaurant	
Körfez Unlu Mamülleri	37.103792	27.2927603		bakery
Migros	36.7556956	28.9395511		supermarket
Burj	40.9710174	29.0389537	cafe	
Ci-Cafe	40.9710528	29.0389413	cafe	
(isimsiz)	37.9249661	29.1230878	cafe	
Göl Cafe	37.919487	29.121102	cafe	
Kordon Market	36.196933	29.846619		convenience
İlhan Bakkal	37.9164008	29.119534		convenience
Poyraz Market	37.9121852	29.1180421		convenience
Happy Moon's Kadıköy	40.988153	29.0282951	restaurant	
Salon Kalamış	40.970128	29.0382243	cafe	
Marmaris Büfe	40.9531933	29.0951743	fast_food	
Mavi	40.9534854	29.0955973	pub	
Çınaraltı Kokoreç	40.9532661	29.0957609	fast_food	
Şampiyon Kokoreç	40.9531056	29.0950953	fast_food	
End Point	40.9527341	29.0963996	pub	
Hasan Usta Bostancı İskele	40.9532458	29.0951248	cafe	
Mado	40.9567202	29.0876677	cafe	
SushiCo Suadiye	40.9568872	29.0875306	restaurant	
Çınaraltı Mangalbaşı	40.9527134	29.0962782	restaurant	
Migros	37.8916835	41.1299272		supermarket
Natural Terrace	37.9178411	29.1220102	restaurant	
(isimsiz)	37.9177743	29.1218767	restaurant	
Burger King	37.0580878	27.3581657	fast_food	
Kahvehane	38.4940041	27.8732541	cafe	
Ortapark Kahvehane	38.4948686	27.8729459	cafe	
Gökkaya Belediye Fırını	38.4972609	27.8705314		bakery
Çarşı Kahvehanesi	38.4970695	27.8704149	cafe	
Hüdayi Bakkal	38.4970302	27.8706928		convenience
Ahmet Bakkal	38.4940062	27.8731096		convenience
Hüseyin Bakkal	38.4939678	27.8732578		convenience
Polat Gıda	38.4974585	27.8702634		convenience
Ali Hikmet Bakkal	38.4979047	27.8704388		convenience
Şerafettin Bakkal	38.5003726	27.8709644		convenience
Özbek Gıda (Hamza Özbek Bakkal)	38.5005088	27.8706362		convenience
Baba Kadir Çayevi	38.5005831	27.8707449	cafe	
Birol Köftecisi	38.5006403	27.8708893	cafe	
Mehmet Bakkal	38.5006248	27.8708952		convenience
İnternet Cafe	38.5005877	27.870911	cafe	
Asfalt Tekel	38.5006925	27.8709668		convenience
Avcı Fiko'nun Yeri	38.50104	27.8708585	cafe	
Havuzlu Bahçe Kıraathanesi	41.39726	27.361188	cafe	
Belvü Asur Cafe	40.9714963	29.038497	cafe	
Belvü Jardin Restaurant	40.9716441	29.0384856	restaurant	
İncirin Altı	38.4662915	27.1119301	restaurant	
Şok	36.6244917	29.1144562		supermarket
Karacaören Restaurant	36.5410878	29.0511346	restaurant	
Yıldırım Unlu Mamülleri ve Market	36.5790232	29.0868831		bakery
Nara Restaurant	36.5768779	29.087677	restaurant	
Alara Şelalesi	36.7572517	32.1530128	restaurant	
(isimsiz)	40.9681369	29.051493	cafe	
Caretta Beach Club	36.6685789	29.1048081	restaurant	
Cafe Ste	37.895608	41.1341432	cafe	
regal center	37.8903932	41.1407405		supermarket
A101	37.8943974	41.1387271		supermarket
Zirve	36.5678991	31.9916659	restaurant	
(isimsiz)	36.8556859	31.039114	restaurant	
Alesta	36.8537019	31.0386489	bar	
Alesta	36.8537638	31.0386634	restaurant	
Tuğra	36.8542501	31.0375374	restaurant	
Sandal	36.8548975	31.0383076	bar	
(isimsiz)	36.8533303	31.0383699	bar	
Takatuka	36.8543351	31.0380549	bar	
Hayal	36.8558112	31.0389816	bar	
Cassia	36.8563495	31.0390521	restaurant	
Sandal	36.8550345	31.0384549	fast_food	
Gazipaşa Pide	36.26925	32.3184836	restaurant	
Seagull Koyu	36.636141	28.8807607	restaurant	
Migros Jet	37.0522203	28.3260119		convenience
(isimsiz)	37.0571464	28.3261442		bakery
Mola Ev Yemekleri	40.9885309	28.7160837	restaurant	
Yakapark	36.5509764	29.4396126	restaurant	
A101	39.8803696	32.8030609		supermarket
Club Gümüşlük	37.0534062	27.2358688	bar	
Gümüşlük Kahvesi	37.0544653	27.2357503	cafe	
Migros	37.057095	28.3261442		supermarket
(isimsiz)	36.8002959	28.6085458	restaurant	
(isimsiz)	36.8011413	28.606044	restaurant	
BİM	36.6580418	29.1144945		supermarket
(isimsiz)	37.0786964	27.2547678		convenience
BİM	37.8910325	41.1296638		supermarket
Geylani Ekmek Fırını	37.9018543	41.1362908		bakery
Mega Market	37.8900587	41.124513		supermarket
BİM	37.8966933	41.1244748		supermarket
A101	37.9009837	41.1272652		supermarket
Enfess Cafe	37.8949265	41.1311613	cafe	
Hantek Lokantası	40.7982845	30.7481069	restaurant	
Carrefoursa	40.7983499	30.7477658		supermarket
A101	40.7984737	30.7478889		supermarket
Fırın	40.7985893	30.7483033		bakery
Mimoza Et Lokantası	40.7986408	30.7483017	restaurant	
Hendek Börekçisi	40.7984185	30.7483167	restaurant	
BİM	37.9072814	41.1386006		supermarket
Geçit Büryan	37.9037678	41.1358825	restaurant	
(isimsiz)	37.9053844	41.1346334		convenience
Hanedan Lokantası	37.9044389	41.1334779	restaurant	
(isimsiz)	37.9527204	40.2057801	cafe	
Bodrum Mantı & Cafe	40.9728909	29.040605	cafe	
(isimsiz)	36.7878875	31.401238	restaurant	
(isimsiz)	36.5716289	29.1431125		convenience
(isimsiz)	36.5717145	29.143465	restaurant	
(isimsiz)	36.5717474	29.1436084	restaurant	
(isimsiz)	36.571777	29.143756	restaurant	
(isimsiz)	36.5718593	29.144088		supermarket
Market	36.7840128	31.4032666		convenience
(isimsiz)	37.0601323	28.3288238		bakery
Şok	37.0589016	28.3278823		supermarket
(isimsiz)	37.5174371	29.3030143	cafe	
Çınar Market	37.8840006	41.121241		supermarket
(isimsiz)	37.4182777	41.3573876		convenience
Akfırın	40.9868953	29.0255302		bakery
A101	40.9881886	29.0249871		supermarket
BİM	40.9873576	29.0245422		supermarket
Catchy BBQ	40.9874676	29.0253142	fast_food	
Sadık Künefe	37.9041895	41.1365673	cafe	
Migros	37.9347172	40.2024575		supermarket
BİM	39.7915682	30.4973768		supermarket
Girgin Cafe	36.8546816	30.7829873	cafe	
Kasette	41.0313349	28.975625	bar	
Dayı Yegen Fırını	37.8970517	41.1358404		bakery
İnci Pastanesi	37.9044696	41.133538	cafe	
Husnu Ala Cafe	41.0179229	28.9651108	cafe	
Kücük	41.02987	28.9738011	bar	
Mis Kokoreç	38.4163737	27.1734706	restaurant	
Seyhmuz Kebap	41.0088964	28.9696383	restaurant	
Lebon	41.0293733	28.9753927	cafe	
Otto Cihangir	41.032191	28.9829731	restaurant	
Glasskungen	36.8827502	30.7091987	ice_cream	
Valkan Balık	36.8783314	30.7093418	restaurant	
Istanbullu	38.7177035	34.8453938	cafe	
Aytemur Pastanesi	38.7187859	34.846715	cafe	confectionery
Lider Ekmek Fırını	37.9017648	41.1318345		bakery
Keyf-i Ciğer	37.8965284	41.1284143	restaurant	
ŞİŞ'KO Dürüm	37.9489212	27.3705841	restaurant	
Donerci Kenan	37.9496046	27.3713248	restaurant	
Kahve Dunyasi	37.0032569	27.2572565	cafe	
Çağdaş Süpermarket	39.8834684	32.8681221		supermarket
Şok	39.8838512	32.8679183		supermarket
(isimsiz)	41.2823454	36.323893		bakery
Beyzade Restoran	37.9046487	41.1352569	restaurant	
Luuq Coffee Roastery	37.9001165	41.1329533	cafe	
Simit Sarayı	36.8862781	30.70841	cafe	bakery
By Gülel Kebap House	36.8869683	30.7061911	restaurant	
Fahri Bey	39.7972488	32.5342175	restaurant	
(isimsiz)	36.5000832	32.8609838	restaurant	
Burger King	40.9972839	29.1407343	fast_food	
McDonald's	40.9973362	29.1401927	fast_food	
Kuğu Pastanesi	40.9980943	29.1399781	restaurant	
Özkuruşlar	40.997692	29.1394344		supermarket
Ideal	41.0047637	29.1319333		supermarket
Migros Jet	41.0084163	29.1371995		convenience
Carrefour Express	40.9983634	29.1426835		convenience
Kalbur	40.9998558	29.1432449	restaurant	
E Balik	41.00909	29.1354605	restaurant	
(isimsiz)	41.0099798	29.1383735		supermarket
(isimsiz)	40.9993613	29.1386156		bakery
Hasan Usta	41.0083361	29.1383639	restaurant	
CarrefourSA	40.9969631	29.103901		supermarket
Orman Cafe & Restaurant	41.0277645	29.1373818	restaurant	
Yargılar Kuruyemiş	37.8875506	41.1283166		convenience
BİM	37.8808188	41.1269838		supermarket
Old House	37.95032	27.370959	restaurant	
Bardak	39.320186	26.6923347	bar	
Hayat	36.8585246	30.8658312	cafe	
Damak İskender Kebapçısı	40.9958688	29.1474374	restaurant	
Hanlı Mutfak	40.995723	29.1481241	restaurant	
Kudeta Chinese & Sushi	40.997215	29.1044175	restaurant	
Şok	41.004316	29.1310934		supermarket
Cafe Garage	41.0049313	29.1315253	restaurant	
(isimsiz)	38.719683	34.8474479	cafe	
(isimsiz)	41.192622	28.9607878	fast_food	
Pınarbaşı Dinlenme Tesisleri	37.0270928	37.9363735	restaurant	
Başkent Mola Park Dinlenme Tesisi	39.0758859	33.4136313	restaurant	
(isimsiz)	37.2046017	37.2996078	restaurant	
(isimsiz)	37.2058161	37.3010968	restaurant	
Askoç Park Dinlenme Tesisleri	37.056053	37.5433405	restaurant	
Askoç Park Dinlenme Tesisleri	37.0547234	37.5406038	restaurant	
(isimsiz)	37.2584467	38.8169466	restaurant	
Coffee Break	39.8703311	32.7501427	cafe	
Bir - Mar Market	37.8914952	41.1382006		supermarket
BİM	37.9015519	41.1262057		supermarket
Marla Restaurant	37.8900232	28.2338993	restaurant	
5. Kat	41.0323979	28.9847143	restaurant	
Kumbasar Fırın	41.0329969	28.9822686		bakery
A	41.0304633	28.9863201	cafe	
(isimsiz)	38.6441734	42.2433359	cafe	
(isimsiz)	39.8662664	32.7485348		
Çağdaş Kavurma	37.8965348	41.1289823	restaurant	
Welat Market	37.9000795	41.145312		convenience
Elegance Restaurant	36.8562035	31.0320623	restaurant	
Babel Café Restaurant	41.0330729	28.9822058	cafe	
Migros	41.0264815	29.1267676		supermarket
Sa Va Anatolian Breakfast House	41.0320474	28.9837075	restaurant	
(isimsiz)	41.0324652	28.9843129		convenience
Ground Coffee co.	41.0309525	28.9823627	cafe	
A101	37.9387941	32.4964777		supermarket
Turuncu Market	37.9036265	41.1253312		supermarket
Martı Market	37.9012968	41.123737		convenience
Seç Market	37.9017582	41.1243807		supermarket
Yeniköy Spor Kulübü Sahil Kafe Restoran	41.1173184	29.0655624	cafe	
Tea cafe	41.0212904	40.5107843	cafe	
Hayvore	41.0338294	28.9788816	restaurant	
Salon Demircan	41.2901344	36.3175322	cafe	
İsot Ali 2 Lokantası	37.9103831	41.1373092	restaurant	
Bereket Market	37.907221	41.1368572		convenience
Mudo Cafe	37.9008468	41.1280655	cafe	
Nivan Lokantası	37.9010673	41.1277625	restaurant	
Altunizade Semt Konağı	41.0100092	29.042679	cafe	
Paçası Esat Usta	37.9234703	40.1929209	restaurant	
(isimsiz)	37.0541139	27.2369342		convenience
PAZAR	36.5914355	31.8594518		supermarket
Beyaz Saray	38.4899071	38.351569	restaurant	
Balık Evi	37.9039341	41.1326376	restaurant	
Merkez Ekmek Fırını	37.901485	41.128516		bakery
Doğuş Ekmek Fırını	37.9012399	41.1269058		bakery
Kılavuz Ekmek Fırını	37.0914721	41.2130572		bakery
Hayat Market	37.9041028	41.1376089		supermarket
(isimsiz)	37.9131829	41.1404522	cafe	
BİM	37.4226753	41.3469186		supermarket
(isimsiz)	37.1486068	39.1037542	restaurant	
(isimsiz)	37.9015944	41.1426359	cafe	
(isimsiz)	37.901959	41.1417601	restaurant	
Öğütler Market	39.8814873	32.6801772		supermarket
(isimsiz)	40.0681161	32.9261816		supermarket
Yaprak Lokantası	37.895643	41.1418159	restaurant	
Altınbaşak Ekmek Fırını	37.8921972	41.1420987		bakery
Çömçe Lokantası	37.8888595	41.1291861	restaurant	
(isimsiz)	37.8931286	40.0188256	restaurant	
(isimsiz)	40.1775514	28.7454618		convenience
(isimsiz)	41.2889436	27.7850213	fast_food	
(isimsiz)	41.2899079	27.7809746	fast_food	
Köy kahvesi - Çayocağı	41.1557263	28.6742393	cafe	
Köy kahvesi - Çayocağı	41.1557576	28.6747035	cafe	
Mini Market	41.1557869	28.6743975		convenience
Mini Market	41.1557267	28.6747102		convenience
Mini Market	41.1550164	28.674556		convenience
Migros	40.9953843	29.1070526		supermarket
Burger King	40.9956301	29.1066259	fast_food	
Lafazan Cafe	40.8513636	26.6327192	cafe	
Biralem Bira Evi	40.8527239	26.6310332	pub	
Belediye Ekmek Fırını	36.643177	33.4306211		bakery
Keşan Dominos	40.8512255	26.6315517	fast_food	
BİM	38.7637842	30.5333509		supermarket
Nakka Bistro	41.0268562	28.9743784	restaurant	
(isimsiz)	36.7823466	33.1830973		supermarket
Cafeteria	36.7820875	33.1837124	cafe	
BİM	38.7396856	41.489758		supermarket
Çınar Pide Lahmacun	38.7433147	41.4987664	restaurant	
Dizdaroğlu Market	38.7431082	41.4994999		supermarket
Farika Döner	41.0231587	29.1298469	restaurant	
2. Yurt Kantini	39.8902222	32.7897722	fast_food	
Nur Market	37.9029149	41.1449252		convenience
BİM	37.9013133	41.1454707		supermarket
Boyalık Köy Kahvesi	41.2624274	28.6276878	cafe	
Adres Market	37.9029182	41.1436355		supermarket
Özçelik Aspava	39.9065462	32.8665375	restaurant	
Yıldırım Aspava	39.9066275	32.8664637	restaurant	
(isimsiz)	38.5769668	28.7534156	restaurant	
Yaylacık Köy kahvesi	41.3575747	28.2194221	cafe	
Kavaklı Köy Kahvesi	41.7934524	26.7517962	cafe	
Kavaklı Bakkalı	41.7933646	26.7516818		convenience
Hıdırağa Köy Kahvesi	41.736678	26.6599397	cafe	
Mini Market	41.5358787	27.8555984		convenience
Acıktım Köfte Kalkan	36.2730187	29.4115133	restaurant	
Hat Döner	40.9874226	29.0275414	fast_food	
Başdaş	38.4930717	27.0545233		supermarket
BİM	38.4920355	27.0544199		supermarket
Halkmar Market	40.84969	31.182396		supermarket
Harman Kebap	40.849917	31.182289	fast_food	
Gürel & Köse Ekmek	40.8498105	31.1824754		bakery
BİM	40.850177	31.185315		supermarket
A101	40.850161	31.1849768		supermarket
Kahvehane	41.4275027	28.0997128	cafe	
Mini Market	41.4278224	28.0993099		convenience
UCZ Süpermarket	40.9800511	28.7376339		supermarket
Kocayıldız Market	40.8764456	31.1700636		convenience
Cumhuriyet Lezzet Lokantası	39.9813023	32.6890024	restaurant	
(isimsiz)	39.9879369	32.6943887		supermarket
Ankamar	39.9820693	32.6955198		supermarket
Şah-Mar	37.8939337	41.1226745		supermarket
Kamyoncular Lokantası	37.0306806	37.8664088	restaurant	
Kamyoncular Lokantası	37.0327426	37.8673503	restaurant	
Dinç Mevlüt Usta	37.2283256	36.89372	restaurant	
(isimsiz)	37.2306765	36.8892063	restaurant	
Tourisitik Tessisleri	41.9518622	34.3938801	restaurant	
Elit Market	39.9026075	32.7012545		convenience
Ninova Çiğköfte Etlik	39.9797697	32.8356218	fast_food	
Migros	38.4987722	27.0866642		supermarket
A101	37.9079354	41.1392024		supermarket
BİM	37.8847829	41.1252235		supermarket
(isimsiz)	41.6561586	26.5806451	restaurant	
Sille Cafe Restorant	37.8952743	32.4776323	restaurant	
(isimsiz)	41.0126067	29.1720983		convenience
Escape	40.9752224	29.1544603	restaurant	
Lucas Si	40.9751859	29.1543976	restaurant	
Old Car Garage	40.9750749	29.1542045	cafe	
Bülbül Gıda	40.9755243	29.1528806		convenience
McDonald's	40.9763265	29.1516833	fast_food	
Pilav Dünyası	40.9753929	29.153101	fast_food	
CAFE BOSTAN	39.9474342	32.7589669	cafe	
BİM	38.0104867	32.5238988		supermarket
Akçay Gıda	37.4338094	34.1869032		supermarket
McDonald's	41.0031719	29.0439629	fast_food	
Metin Market	41.0059412	29.0441483		convenience
Internet cafe	36.4698762	32.1160885	cafe	
Şok	36.4693277	32.1170923		supermarket
Migros	41.0162608	28.6524369		supermarket
Yaprak Tantuni	41.0203381	28.6554054	restaurant	
(isimsiz)	41.0200459	28.6555993		supermarket
Tower Shopping Süpermarket	41.0200615	28.6534886		supermarket
Köz Kebap	41.0200357	28.653419	restaurant	
Şok	41.0196566	28.6516815		supermarket
Adanalı	41.0169172	28.6530351	restaurant	
Taxi Cafe	41.0165914	28.6535377	cafe	
Migros	38.7268629	35.5173204		supermarket
Migall	38.7386122	35.5397435		supermarket
Migros	38.7217853	35.4912859		supermarket
Portakal Market	38.7209875	35.4924603		supermarket
Turkuaz Kebap	37.0599305	37.3703892	fast_food	
Hanimeli Corba & Pide	37.1063591	27.2926803	restaurant	
Çardaklı	37.1067043	27.2929333	restaurant	
Güler Ekmek Fırını	37.881996	41.1264952		bakery
Marina Restaurant	36.8481517	30.8023766	restaurant	
Yiğit Unlu Gıda	41.2795118	36.323968		bakery
Sosyete Pazarı (Antalya)	36.8579895	30.7889145		supermarket
Shakespeare	36.8654527	30.7274477	cafe	
(isimsiz)	37.8845042	41.1249912		supermarket
Central	39.8995455	32.7733392	bar	
Starbucks	39.8976391	32.7742079	cafe	
